Frame 0
121,122,122,122,124,123,122,124,120,126,125,126,124,123,122,128,129,124,122,123,122,126,126,124,126,123,124,123,123,125,123,125,125,124,128,124,127,124,126,124,126,127,125,127,126,129,128,126,125,125,124,128,123,123,121,125,126,123,124,126,124,128,128,123,122,124,124,124,127,126,125,126,128,127,126,126,126,122,125,125,123,124,123,126,127,125,125,124,124,127,124,125,122,125,127,122,129,123,126,124,124,126,125,124,128,125,125,126,124,123,127,124,124,127,124,125,124,126,124,125,124,127,123,121,124,125,123,122,124,126,121,124,122,127,125,123,123,127,125,126,124,123,125,126,126,125,123,123,122,125,124,122,125,124,124,125,124,126,127,125,123,125,122,123,123,122,122,123,126,122,126,124,124,122,124,124,123,121,124,121,124,122,123,123,124,124,121,121,123,122,121,124,122,118,120,122,119,121,122,124,120,122,121,122,123,119,121,123,121,120,123,121,121,124,123,123,119,124,122,124,123,125,122,120,121,118,122,124,120,122,121,122,122,121,120,121,120,119,121,120,122,117,119,119,117,117,117,118,117,120,122,117,121,116,122,119,119,121,122,119,122,118,120,119,120,119,118,122,119,118,119,118,118,119,119,118,119,118,121,118,119,118,118,117,116,116,117,119,115,116,117,114,115,118,115,117,118,116,120,120,119,119,116,117,117,116,118,117,118,115,118,118,117,117,115,116,115,115,117,118,118,116,111,115,113,118,117,117,118,116,118,117,114,114,116,116,116,116,117,112,116,116,115,114,113,116,112,115,116,116,114,114,117,117,114,115,116,115,114,116,115,113,113,116,116,114,115,115,114,114,113,112,113,114,114,114,115,113,114,114,116,111,111,114,117,119,111,113,112,110,114,113,113,113
119,120,121,121,122,122,123,122,124,120,122,124,125,126,124,123,126,124,123,127,125,126,128,124,126,126,126,126,127,127,125,124,125,125,124,124,125,125,125,128,124,127,125,127,128,127,125,125,127,129,126,127,125,123,126,124,127,125,124,130,125,126,127,124,123,123,124,127,124,126,126,126,127,125,126,127,124,124,127,124,125,122,127,127,123,124,126,126,126,125,124,124,126,125,125,124,124,125,123,127,124,123,126,125,128,126,126,127,123,122,127,129,127,124,127,126,124,126,124,127,123,124,125,125,125,124,120,123,123,126,125,124,124,124,124,128,123,126,123,125,124,124,122,123,124,126,127,124,120,122,126,125,124,127,125,121,124,124,124,125,121,127,122,125,122,124,125,124,123,125,124,122,119,123,121,122,121,123,125,123,119,122,123,123,122,119,123,120,124,123,118,124,121,122,120,119,120,117,119,122,121,121,122,122,122,120,121,120,119,122,120,120,120,120,125,122,122,121,121,124,120,123,120,122,121,120,119,120,121,120,119,122,121,121,123,119,121,121,119,121,119,119,123,117,118,117,122,119,121,119,121,119,119,120,116,121,121,119,119,118,118,118,118,118,120,118,120,118,119,120,122,120,117,119,121,117,119,119,120,118,120,117,118,120,116,117,119,118,114,119,116,119,114,114,118,117,116,114,115,119,117,118,114,116,117,117,118,115,115,115,118,117,118,116,117,116,117,119,116,117,114,117,114,115,116,114,114,116,117,117,116,113,116,116,115,119,115,114,114,116,115,117,111,115,113,113,118,115,113,116,115,112,117,112,116,113,115,116,115,114,115,114,112,116,115,116,112,112,112,114,111,115,115,114,117,118,120,115,113,115,111,114,114,112,117,111,114,112,112,113,114,115,117,116
121,121,126,120,123,121,121,122,124,126,125,127,126,126,123,124,128,129,125,123,124,126,124,123,124,123,123,125,125,126,124,123,124,126,124,125,125,124,127,124,126,124,126,122,124,128,127,127,128,127,125,123,126,124,123,124,125,125,124,126,124,126,124,123,125,122,124,126,125,124,127,125,126,124,127,126,126,126,125,125,126,124,123,125,124,124,126,123,123,124,125,124,127,124,123,126,126,125,126,122,125,126,128,124,127,127,128,123,123,125,126,126,127,124,125,123,125,125,126,125,124,127,124,124,124,125,126,122,123,123,122,122,123,125,125,123,128,123,124,119,124,122,119,122,123,121,124,121,124,124,123,122,124,124,124,125,124,124,126,125,120,123,124,124,122,125,120,120,123,120,127,123,124,122,123,122,124,122,125,122,122,122,120,120,120,118,120,121,119,122,122,121,121,119,122,122,121,122,121,123,121,122,124,123,122,124,120,121,123,120,123,122,124,124,123,122,122,119,121,123,121,118,124,122,124,120,121,122,122,122,124,120,122,122,120,122,120,122,119,117,117,121,121,123,120,119,122,119,116,117,120,119,118,119,119,118,119,117,122,120,118,119,119,116,117,118,120,117,121,117,117,117,118,119,117,118,119,117,116,116,113,117,120,118,120,117,117,119,118,118,117,119,112,116,117,116,115,119,115,115,117,115,114,119,118,119,117,112,117,116,115,118,117,116,118,117,119,115,115,118,116,119,116,115,113,117,115,118,116,116,112,114,116,113,114,116,115,116,117,114,114,116,114,113,115,113,115,117,115,114,113,113,112,115,116,115,112,115,113,114,114,116,115,114,113,116,112,112,111,114,114,114,113,112,118,115,112,112,111,112,115,113,114,113,115,114,112,112,114,111,114,112,114,110
123,123,125,123,122,122,121,126,126,125,123,124,128,125,126,124,124,127,123,121,125,125,124,126,125,125,125,125,120,124,126,123,125,124,125,123,125,123,126,121,126,126,128,123,122,126,124,130,126,124,123,126,126,126,126,124,124,122,124,126,126,126,126,125,127,127,124,124,128,122,123,124,123,129,125,127,123,128,124,121,126,125,121,128,123,126,127,126,125,124,125,126,125,125,125,126,122,126,127,124,125,123,125,125,125,128,124,126,122,124,124,124,127,125,124,125,124,125,123,126,123,127,126,124,126,124,124,124,119,126,120,125,125,121,124,122,126,124,124,124,121,124,120,127,122,124,123,126,124,128,127,124,122,124,123,123,124,122,122,123,123,127,125,126,123,124,123,122,121,122,123,122,122,119,123,123,119,124,121,121,121,120,123,125,122,123,122,122,120,120,122,120,120,120,120,121,119,122,121,124,121,122,119,123,125,123,122,119,119,120,124,121,121,125,122,124,122,120,118,122,121,124,121,120,120,121,120,124,119,122,121,121,120,120,121,120,122,122,122,124,122,123,118,118,121,120,121,122,119,117,117,117,119,119,118,118,118,122,119,118,119,120,119,121,117,121,123,118,120,118,118,119,116,120,120,121,118,120,117,119,116,116,119,119,116,117,118,120,116,118,118,117,113,116,116,114,114,115,114,117,118,117,118,117,117,116,114,116,116,116,119,117,115,116,117,117,118,119,115,115,116,117,115,115,113,117,114,117,115,115,117,118,115,114,115,113,117,113,117,117,111,118,111,112,114,114,115,113,111,116,119,115,117,113,115,117,114,111,114,114,113,115,116,115,116,112,113,114,113,115,116,114,114,113,115,111,114,114,116,113,116,113,112,112,114,114,114,112,113,112,114,112,109,113
122,125,125,123,120,122,121,124,123,123,123,126,125,125,128,121,124,125,124,121,123,123,124,125,126,121,127,125,124,123,126,126,126,124,124,124,123,125,129,127,126,124,126,125,124,123,124,124,126,125,124,126,125,126,126,126,125,123,122,124,125,126,122,124,124,123,128,126,127,124,125,125,125,128,124,123,124,123,124,128,125,124,127,124,123,125,124,126,126,128,125,123,126,125,122,125,124,123,124,121,124,121,125,127,123,124,124,124,123,124,123,124,124,125,124,123,124,124,124,125,124,123,125,122,124,124,127,123,121,123,124,125,122,125,125,124,126,127,126,122,123,124,124,123,122,123,120,124,119,124,125,126,125,122,124,125,122,121,125,122,122,122,127,123,123,123,124,122,120,120,121,120,119,123,123,122,123,125,122,122,123,123,123,121,124,124,123,119,119,123,121,122,122,120,123,120,121,119,122,118,122,120,123,122,121,123,121,119,122,120,124,119,120,122,119,123,123,121,122,120,123,119,119,119,124,121,122,123,120,121,121,120,118,118,121,120,123,120,118,118,122,120,120,122,123,121,119,118,120,120,117,120,122,117,123,117,121,116,116,118,121,115,120,118,117,117,118,116,121,118,118,117,119,116,119,118,117,114,118,116,118,114,117,116,115,118,118,119,118,116,119,119,117,115,117,114,115,118,117,116,117,118,119,119,117,115,117,115,117,115,116,114,120,116,115,114,116,117,116,118,116,115,114,118,113,116,116,115,115,117,116,114,114,115,115,116,114,115,115,112,114,115,112,112,115,114,112,115,113,113,114,114,115,113,113,112,113,112,115,113,114,116,115,115,112,113,116,116,114,115,112,113,113,111,112,114,113,116,115,112,112,115,112,113,114,111,113,113,111,114,112,112,114,113
123,124,123,124,124,122,125,124,123,123,123,121,124,123,128,125,122,127,127,124,123,123,126,126,124,122,124,122,126,126,123,124,126,123,127,121,123,127,124,121,125,125,123,124,124,125,126,127,127,123,126,124,123,126,126,128,125,124,124,122,125,123,125,124,124,124,126,126,124,125,127,123,128,122,123,123,123,124,127,125,125,126,125,121,124,122,123,125,124,123,123,129,127,124,128,124,122,125,124,126,124,124,128,125,122,124,124,124,124,124,123,125,127,126,125,125,124,128,126,126,125,124,123,125,125,126,123,122,121,122,123,121,127,122,120,123,123,126,125,122,124,119,123,121,124,122,123,120,123,124,125,126,124,123,124,122,122,124,125,122,127,124,127,122,122,124,125,122,121,119,124,119,122,122,121,124,124,123,122,120,121,121,123,124,122,120,122,120,122,121,122,119,122,120,122,123,123,121,122,121,122,121,123,125,120,119,120,120,122,121,118,122,121,120,122,122,122,120,119,120,123,121,122,118,119,121,120,123,122,121,120,120,120,120,120,121,123,121,117,119,116,124,120,116,121,122,120,118,119,115,120,120,121,118,121,116,121,119,116,117,119,117,118,118,118,120,116,122,117,117,118,121,119,117,117,117,117,116,121,121,117,116,118,118,117,116,117,119,116,120,119,116,118,117,116,115,116,118,119,117,118,116,117,115,117,115,117,118,117,116,116,116,115,117,116,114,118,117,117,115,115,117,117,116,116,114,115,117,117,119,116,117,117,114,116,115,115,116,115,114,114,114,117,112,115,113,114,112,114,110,115,116,112,115,113,114,115,116,115,113,116,114,109,113,114,115,115,115,116,113,114,112,111,111,113,108,112,112,114,116,115,111,115,113,113,111,113,113,114,114,110,112,115,114
125,126,121,127,126,126,125,126,123,123,120,121,124,121,127,126,123,124,125,126,123,124,124,123,126,122,125,126,124,122,127,123,123,126,123,123,123,126,123,122,122,124,122,120,126,123,123,124,125,126,126,124,125,126,126,125,129,126,123,124,126,121,126,123,123,124,124,126,126,124,126,121,127,122,124,123,125,124,123,123,127,125,123,119,124,122,123,124,124,125,123,124,126,123,122,123,125,126,125,126,125,122,126,123,126,125,126,123,123,125,124,125,128,123,122,125,123,124,122,125,123,126,126,130,126,126,121,124,122,121,122,124,124,122,123,123,124,122,121,121,122,123,124,125,125,122,121,122,122,124,126,124,124,122,123,124,125,125,121,123,121,126,124,122,119,121,121,123,120,124,122,122,123,121,121,122,123,120,125,121,120,122,123,123,121,120,119,123,121,119,122,120,120,119,123,120,124,124,120,120,120,120,120,121,122,121,123,121,122,122,122,116,120,125,124,122,122,121,118,119,122,121,122,120,121,120,120,123,119,119,121,119,121,121,121,121,122,119,121,121,120,119,120,120,118,122,118,119,119,117,118,118,119,121,118,119,117,119,119,120,117,120,117,118,120,118,119,118,115,116,120,119,121,120,114,117,118,115,116,120,118,115,120,118,116,118,117,119,117,118,117,116,118,115,115,117,118,120,115,116,117,120,118,118,116,116,118,117,116,113,115,114,115,115,116,117,118,117,115,119,115,116,114,115,120,116,115,117,112,116,115,116,118,114,112,117,116,112,114,112,117,118,115,111,111,110,114,116,116,112,117,115,114,114,113,113,112,112,114,112,114,113,114,114,113,116,115,116,115,114,112,113,110,114,112,112,115,110,114,112,112,114,112,116,114,114,114,117,114,114,111,110,112,112
122,124,124,120,127,118,122,124,126,124,124,124,125,123,125,124,124,124,125,125,124,126,124,126,126,126,127,125,125,127,127,127,124,122,124,124,123,125,124,124,126,124,124,123,126,123,129,123,126,125,125,126,124,125,124,128,125,121,123,124,125,125,123,123,126,122,127,125,121,124,123,126,123,124,124,124,123,122,123,124,122,123,122,123,124,123,125,124,124,125,121,122,122,125,126,126,125,126,121,123,124,126,122,125,124,125,124,126,124,124,129,124,126,125,123,128,125,126,128,125,125,124,125,125,126,130,121,124,123,124,119,126,126,123,124,123,118,124,122,120,125,123,123,123,122,124,124,121,117,121,125,125,124,125,124,123,124,123,121,120,123,122,120,124,121,124,124,121,125,123,123,124,119,121,121,123,121,121,124,122,122,121,119,126,122,124,119,119,123,121,121,121,119,120,119,120,125,121,121,122,118,121,120,123,120,122,124,125,123,123,118,120,118,121,124,118,124,119,122,117,120,120,122,120,120,118,122,123,116,120,118,122,120,120,118,122,121,122,119,120,120,119,118,119,119,120,122,118,119,121,123,119,119,121,120,122,121,121,119,117,117,120,120,120,119,119,119,118,117,116,118,123,117,121,115,117,116,120,119,117,117,115,119,119,117,120,118,117,115,116,119,119,117,119,117,115,117,121,114,118,118,117,114,114,116,116,119,118,117,116,113,116,119,117,114,116,120,116,114,118,115,118,119,114,117,119,115,114,113,115,113,116,115,117,115,115,113,114,113,111,115,114,115,111,112,114,111,117,112,113,114,114,116,116,111,114,113,112,113,111,114,112,114,115,114,115,110,115,114,113,112,113,114,114,114,114,114,116,114,115,110,113,115,111,112,114,112,114,115,112,112,113,114,111
123,126,122,125,124,123,125,125,123,122,123,125,123,124,124,123,125,125,126,124,122,125,129,125,128,124,124,124,125,126,124,126,127,123,124,125,123,121,123,127,124,126,128,124,127,125,127,124,127,125,126,126,127,128,123,125,123,125,122,124,128,124,122,124,122,122,124,125,124,124,125,125,128,126,126,124,125,125,125,125,120,124,123,125,124,125,125,125,121,122,124,124,124,124,122,124,127,130,126,123,125,126,126,123,125,125,128,122,123,126,123,123,129,124,129,126,127,124,125,121,126,124,125,126,127,124,126,125,120,125,124,125,124,120,122,122,122,122,125,122,121,122,125,124,119,125,124,121,124,125,124,123,122,123,123,125,121,126,123,122,123,122,122,124,124,124,124,123,122,122,122,123,123,123,123,122,123,125,121,123,124,122,124,124,122,121,120,121,120,121,123,122,126,123,122,123,123,119,120,121,122,122,123,123,121,122,121,122,119,123,119,121,124,122,120,120,122,121,122,120,120,121,122,122,120,122,119,121,119,123,120,120,121,121,121,124,121,121,120,122,120,121,120,118,121,122,116,121,121,119,119,118,120,119,121,119,117,120,119,116,117,120,117,120,121,120,120,121,116,119,119,116,119,119,119,116,117,114,120,118,120,116,118,118,116,118,121,116,121,120,119,117,119,116,119,115,114,117,120,117,121,118,117,117,117,115,117,117,117,118,118,115,117,116,114,115,115,117,117,115,116,116,119,117,116,117,115,114,117,116,117,115,117,113,113,114,115,115,116,114,116,115,114,112,115,117,116,116,115,115,115,112,113,119,113,116,113,112,114,114,113,114,114,114,114,115,116,115,113,112,114,111,113,116,112,112,113,115,115,116,113,112,114,110,112,114,114,109,113,111,112,114,114,110
124,124,122,126,122,124,120,125,124,121,123,123,126,123,124,126,124,124,123,125,124,123,125,124,125,125,124,121,127,120,123,124,124,125,125,124,124,122,124,125,124,124,123,126,126,125,124,124,124,128,123,122,122,124,123,125,122,126,124,126,123,126,127,123,121,121,123,123,123,123,123,124,125,123,126,127,125,122,123,123,125,124,123,122,122,124,125,125,123,119,123,124,126,123,124,127,124,128,128,121,127,124,124,121,121,127,123,124,126,124,123,126,127,124,124,123,124,124,126,124,124,123,126,122,123,126,123,123,123,125,120,127,126,124,122,122,125,124,124,123,123,124,119,123,121,121,124,124,125,121,121,124,121,123,125,123,123,122,121,123,124,124,128,126,126,123,126,124,121,122,122,122,121,123,122,120,124,125,123,123,123,119,127,123,122,124,121,122,122,121,122,122,120,121,123,121,119,122,123,119,119,118,126,122,122,123,119,124,122,121,123,122,119,122,122,119,123,119,125,121,121,120,125,119,123,123,120,119,116,122,118,119,120,121,120,122,118,123,119,122,121,117,120,119,117,120,122,117,117,121,117,119,120,116,120,118,119,116,120,117,117,116,119,122,118,120,120,120,119,118,119,119,120,117,115,118,116,119,115,121,120,116,117,118,121,120,117,119,116,117,119,117,119,117,118,116,115,117,117,117,115,119,114,118,117,115,118,116,115,118,115,117,115,116,120,115,113,114,115,117,117,117,114,117,118,118,116,116,115,115,115,114,116,115,113,114,112,113,116,114,115,114,115,113,114,115,115,116,111,115,113,114,117,113,115,115,113,113,112,112,113,117,112,113,116,113,115,116,113,113,114,115,113,113,113,116,113,114,114,115,114,112,113,112,112,115,112,111,112,112,115,112,114,109
126,125,125,124,122,124,124,126,125,124,125,124,127,122,123,123,119,124,126,123,121,127,124,125,125,123,123,126,126,124,124,128,124,125,123,125,123,125,122,127,125,128,124,126,125,126,123,125,127,122,123,129,124,123,123,125,125,128,123,125,122,125,123,125,127,128,124,122,124,124,121,125,128,123,124,123,126,128,126,126,125,127,125,122,126,124,126,122,124,123,121,125,126,125,124,126,127,125,123,126,126,123,122,124,124,125,124,122,124,126,125,124,124,124,123,129,124,126,125,125,125,126,124,123,128,124,128,126,125,123,122,123,127,124,127,123,122,124,123,123,121,124,120,125,121,123,121,124,124,123,123,122,121,120,124,122,122,125,121,124,121,122,125,123,123,124,124,124,123,121,124,123,121,120,125,122,124,122,124,124,122,122,121,122,123,121,120,123,123,123,124,121,123,121,121,121,120,122,122,121,123,121,123,121,124,121,118,122,123,123,120,121,119,122,122,121,121,120,122,121,122,123,118,123,122,122,119,121,123,118,122,120,120,122,121,117,123,116,121,120,119,120,118,119,119,120,122,118,116,119,120,121,122,120,123,118,117,119,120,121,116,120,118,118,118,121,123,115,118,119,120,119,120,118,118,119,113,118,116,120,120,116,117,119,119,116,117,117,117,117,117,118,115,115,118,114,117,113,118,117,117,115,112,118,118,117,118,117,115,119,119,115,116,120,112,116,117,117,117,115,117,116,117,114,116,118,115,115,115,114,116,115,116,116,116,114,117,114,114,114,115,115,113,113,116,117,115,117,113,112,113,115,113,115,113,115,112,114,111,113,115,113,111,112,113,115,113,113,111,115,115,113,115,113,115,113,114,111,113,113,114,114,111,112,113,111,112,111,109,110,115,112,111,112
125,124,127,126,121,123,123,124,122,124,124,122,126,126,125,121,126,124,124,123,124,123,127,123,125,126,123,125,127,125,124,131,122,127,126,125,125,124,125,123,123,124,125,126,123,127,128,127,126,127,125,125,125,126,126,126,126,124,124,127,126,124,123,123,127,124,124,121,120,122,121,125,121,123,127,125,124,123,127,125,123,125,124,126,124,125,126,125,126,122,119,124,123,122,122,126,120,127,125,129,129,126,124,126,124,123,128,122,125,125,126,126,125,123,126,122,121,126,124,123,124,124,123,123,126,127,125,123,123,121,126,124,126,122,124,126,123,121,125,124,123,124,121,124,125,125,126,121,126,127,123,125,125,125,123,123,124,123,123,121,124,121,125,122,123,122,123,125,122,121,124,121,125,119,123,121,123,129,123,123,123,122,121,123,123,125,120,123,121,122,122,122,125,122,123,121,121,122,121,122,125,122,124,121,124,121,121,119,123,125,119,121,119,124,120,120,123,122,118,121,121,123,122,119,119,120,121,120,122,120,119,122,119,122,118,122,118,121,118,120,119,120,120,123,121,120,123,118,117,118,117,118,120,117,123,116,122,121,119,121,119,118,119,117,119,121,119,121,120,120,121,120,118,119,116,119,118,117,117,115,117,118,122,119,117,117,114,117,119,120,119,119,117,120,117,115,118,119,119,121,117,115,118,117,116,114,112,115,118,116,117,117,119,114,114,118,118,114,116,117,116,114,115,116,116,116,116,119,113,118,114,113,115,115,112,115,118,114,114,114,114,112,113,115,116,114,114,115,114,114,113,115,117,113,115,112,112,113,111,115,114,116,114,114,113,114,114,112,113,113,115,112,115,116,113,115,111,115,113,114,112,114,112,115,114,111,114,108,112,113,116,111,112,115
121,125,124,120,124,122,124,125,125,120,126,125,124,126,124,123,124,125,125,122,123,126,124,125,126,126,122,125,125,127,125,123,126,123,125,122,126,123,123,126,121,124,126,126,125,126,125,124,127,127,126,124,124,124,125,129,129,126,122,121,126,124,124,124,124,126,125,121,120,121,123,119,125,120,121,123,123,123,124,124,126,126,124,126,124,123,123,121,125,123,121,124,123,122,126,125,126,126,123,127,125,124,127,126,125,120,124,124,126,128,126,123,124,121,124,125,126,126,128,124,123,123,125,124,122,124,128,125,123,123,123,122,125,126,124,123,128,122,126,127,122,123,123,121,123,125,120,122,123,123,122,120,123,128,126,124,118,121,126,122,126,125,126,124,126,122,125,124,121,121,122,120,122,123,121,122,126,124,119,122,121,124,124,124,125,124,123,123,123,122,118,121,122,120,121,124,120,121,122,122,122,121,122,124,119,120,120,120,123,123,123,122,122,120,121,121,122,125,121,117,117,119,120,122,120,121,120,121,118,121,120,122,121,122,119,121,117,119,116,116,119,116,119,119,121,119,121,120,119,122,120,120,119,119,115,119,119,120,118,120,118,117,116,119,122,119,121,119,122,116,117,117,118,118,118,120,118,117,123,117,120,118,120,116,120,118,117,118,119,121,119,114,116,117,120,118,116,120,115,116,116,116,117,117,118,113,118,116,118,114,117,118,115,115,118,114,115,115,116,113,114,118,115,119,114,116,117,116,115,116,116,113,114,116,114,113,116,115,114,113,114,114,116,115,118,112,116,118,118,116,113,114,116,115,114,113,114,112,113,115,115,116,113,116,113,112,111,114,112,112,113,113,111,113,111,112,112,113,115,114,112,115,113,116,114,112,114,111,112,115,111,113,112,111
122,124,123,125,124,123,126,124,121,122,124,123,126,123,123,123,124,124,124,125,125,122,123,124,129,122,123,122,122,122,125,125,124,126,126,123,125,123,124,124,126,124,126,124,127,125,125,126,124,125,129,129,120,125,125,127,128,127,126,123,122,121,124,125,125,125,125,125,122,119,123,123,123,126,124,126,126,127,126,125,124,127,125,124,127,126,124,122,126,122,121,126,121,125,123,124,125,123,122,123,126,127,121,126,125,123,122,123,129,125,124,124,122,124,125,125,121,124,125,126,122,122,122,124,124,126,124,125,120,127,121,120,122,124,125,125,125,123,121,125,123,122,121,122,124,124,122,122,123,122,121,122,123,126,122,124,124,122,127,126,122,127,121,125,124,120,124,125,125,122,123,121,124,123,123,120,122,122,121,119,123,120,122,126,126,123,124,121,125,122,120,120,126,126,121,124,120,124,123,119,124,118,119,123,122,121,121,124,122,122,119,121,122,123,123,120,120,119,121,120,122,123,123,124,119,118,120,120,118,121,120,119,119,119,123,120,120,118,115,120,120,121,120,116,121,118,120,120,119,121,117,122,121,121,118,120,119,119,120,118,119,116,119,120,120,119,122,118,119,119,119,119,119,119,118,117,117,120,119,117,120,117,119,119,118,120,118,119,117,116,117,119,116,120,119,120,116,119,117,116,116,118,117,116,119,115,116,117,116,117,116,113,117,117,114,117,115,116,114,115,115,115,116,116,113,116,115,114,115,112,113,115,117,115,114,111,115,113,115,113,114,115,115,114,115,112,116,115,117,114,117,115,111,113,117,113,118,114,113,114,114,115,110,113,114,113,114,111,112,111,113,113,113,115,112,115,110,113,114,112,113,115,112,114,112,110,112,112,114,112,112,113,111,112
124,125,122,122,124,123,121,126,123,122,124,124,124,126,124,125,125,124,125,122,122,122,127,126,127,125,126,123,122,121,124,123,120,125,125,125,125,127,127,124,124,124,124,124,126,125,127,125,125,123,126,126,123,124,125,125,122,127,124,122,123,121,126,123,122,124,124,124,123,122,121,120,124,125,123,124,126,124,126,124,126,125,126,127,124,123,122,125,127,124,124,124,122,125,125,124,126,127,128,126,122,124,126,124,123,125,124,126,123,122,125,125,124,124,125,124,123,124,125,125,124,123,123,121,121,121,124,123,124,126,125,127,126,124,123,125,125,122,124,125,124,124,126,125,126,125,118,120,122,119,122,123,123,123,122,123,125,124,124,122,122,124,124,124,120,127,122,126,125,122,124,123,123,123,125,122,119,123,120,120,122,123,122,121,121,122,124,123,122,121,120,123,121,123,125,124,122,120,122,117,118,119,120,121,122,121,120,122,123,122,123,118,121,122,121,120,121,119,119,120,120,122,119,121,120,120,120,122,117,123,121,118,118,121,119,121,119,119,119,118,122,116,119,121,122,119,120,117,120,122,120,119,121,118,120,119,122,119,118,119,118,119,118,118,117,120,118,116,115,118,121,118,115,121,118,117,119,120,118,117,115,114,118,115,117,116,119,117,119,118,118,118,119,118,120,119,117,118,119,117,112,119,115,118,116,115,114,117,116,113,115,116,113,114,116,114,116,113,116,113,116,115,116,115,116,117,114,113,114,115,115,116,114,117,115,109,115,112,111,116,114,113,115,117,114,114,111,114,116,114,113,115,109,113,114,115,113,113,117,113,116,114,112,109,113,115,112,115,113,110,116,112,118,113,113,109,110,113,116,116,114,109,113,112,112,113,112,114,111,111,112,112,113,112
124,128,123,125,125,122,122,125,120,123,126,126,124,121,125,122,126,126,123,121,122,122,123,124,126,125,124,125,123,124,123,127,124,126,125,124,122,121,123,121,125,127,125,124,124,125,123,123,123,124,124,124,125,127,125,125,127,124,120,123,125,126,127,122,122,121,126,124,123,121,123,122,123,123,122,122,124,125,123,124,126,126,124,125,125,124,126,125,125,125,126,124,125,123,124,126,123,125,126,122,125,120,124,126,123,126,126,126,120,125,127,124,125,124,125,126,124,124,124,125,124,124,126,124,124,125,124,124,125,125,122,127,125,126,122,127,124,125,124,124,125,123,124,124,122,122,124,123,121,122,122,124,121,123,123,121,119,121,128,124,122,123,120,122,123,127,121,125,121,124,123,124,123,124,124,123,124,123,122,122,122,122,126,119,119,125,119,117,120,124,123,124,122,120,121,121,124,123,118,123,120,120,119,122,122,120,123,122,122,123,119,118,120,119,119,119,121,118,122,120,119,122,121,119,122,122,120,124,121,122,120,118,116,122,121,121,117,117,120,123,121,122,120,121,120,120,121,122,117,121,118,120,120,116,117,121,117,116,112,118,118,117,118,119,119,117,115,117,119,116,118,118,117,117,116,120,117,119,117,118,117,114,120,118,118,118,116,117,117,118,117,117,118,118,117,117,116,117,117,119,119,113,116,116,114,117,116,113,119,114,113,113,114,115,116,115,120,114,114,112,113,117,114,115,118,114,114,117,113,115,115,116,112,113,114,116,113,115,114,114,115,114,116,114,116,114,116,113,117,112,113,115,112,113,117,111,114,111,111,113,113,113,113,109,116,111,114,114,113,114,114,113,112,111,115,112,113,113,113,112,113,111,112,112,113,111,114,112,110,109,113,110,112,114
124,124,122,124,124,123,123,123,125,125,123,126,123,123,126,126,126,124,125,125,122,123,123,123,128,122,124,126,124,127,125,122,122,124,124,122,124,126,125,127,124,123,125,125,124,125,123,124,124,120,124,124,125,125,123,128,124,123,124,124,124,125,127,124,125,125,126,124,123,124,122,122,122,123,126,123,122,126,128,126,123,124,126,126,122,123,122,125,124,122,122,121,125,124,126,124,126,125,124,123,125,125,124,123,123,124,125,124,123,125,126,125,123,124,124,126,122,130,125,123,124,123,126,121,125,123,123,126,123,126,124,124,124,127,124,126,123,123,122,126,126,123,124,126,126,122,122,126,123,127,126,123,122,121,121,125,121,123,123,121,121,123,122,125,123,123,121,122,124,125,127,121,124,123,123,123,123,121,122,124,122,122,119,121,123,124,124,124,125,125,126,123,122,121,123,123,123,120,120,120,122,126,122,124,123,121,121,119,125,123,121,122,122,121,120,119,118,119,117,119,120,124,124,121,122,120,120,119,120,124,122,123,121,120,120,122,121,120,118,121,120,120,120,119,122,120,118,120,119,119,124,120,119,120,121,119,119,117,117,114,123,120,118,120,118,118,117,119,120,116,117,116,116,117,117,116,116,117,117,116,117,118,118,117,118,117,117,122,119,114,116,116,117,121,113,117,116,118,116,116,115,113,118,117,115,117,117,114,116,117,114,115,117,114,118,115,115,113,116,114,117,118,117,114,117,116,117,117,115,113,115,114,116,114,111,115,118,113,112,113,111,112,117,116,116,114,116,115,115,115,113,113,115,114,114,117,114,114,117,113,113,116,114,110,115,112,118,116,115,114,114,113,111,115,113,114,111,113,116,115,110,112,109,112,111,114,111,114,113,114,111,112,111,111
